   0.0000000000000000        1.0000000000000000     
  0.19256295106085841        365.12845865885419     
  0.64065501187334450        82.403310139973954     
   1.3312202191004974        33.395823160807289     
   2.2463173904794353        17.597169240315754     
   3.3622359770968928        10.806809743245443     
   4.6500713596811085        7.3533802032470703     
   6.0764681628609480        5.3936640421549482     
   7.6044829407701462        4.1952613194783526     
   9.1945406276117918        3.4245201746622720     
   10.805459372388208        2.9139881134033203     
   12.395517059229855        2.5737374623616538     
   13.923531837139052        2.3538832664489746     
   15.349928640318890        2.2276163101196289     
   16.637764022903109        2.1838997205098472     
   17.753682609520567        2.2265135447184243     
   18.668779780899502        2.3813881874084473     
   19.359344988126654        2.7269414265950522     
   19.807437048939143        3.5497074127197266     
   20.000000000000000        8.7004712422688808     
