   0.0000000000000000        0.0000000000000000        2.1423159721360811E-029
   2.3510353778255499E-002   0.0000000000000000        3.5080745324532231E-029
   7.8668596412483360E-002   0.0000000000000000        1.1075489686090157E-028
  0.16494961756005733        0.0000000000000000        6.5516335477097177E-028
  0.28180117528198151        0.0000000000000000        6.9870579032486730E-027
  0.42848330154896197        0.0000000000000000        1.2765856411589273E-025
  0.60406828260330336        0.0000000000000000        3.7544679875267641E-024
  0.80744588610946522        0.0000000000000000        1.6536671564872801E-022
   1.0373302369922326        0.0000000000000000        1.0066711677720780E-020
   1.2922679042630703        0.0000000000000000        7.7682566951414436E-019
   1.5706470745784396        0.0000000000000000        6.9411395711615594E-017
   1.8707077362237035        0.0000000000000000        6.5470039817058440E-015
   2.1905528035264084        0.0000000000000000        5.9443930566303371E-013
   2.5281601093737338        0.0000000000000000        4.7493958104010168E-011
   2.8813951892222476        0.0000000000000000        3.0664132312937267E-009
   3.2480247754290872        0.0000000000000000        1.4788606900713762E-007
   3.6257309164283771        0.0000000000000000        4.9660106234477015E-006
   4.0121256314054463        0.0000000000000000        1.0931579944148658E-004
   4.4047660077751472        0.0000000000000000        1.5020315575420781E-003
   4.8011696459890922        0.0000000000000000        1.2419212327695299E-002
   5.1988303540109078        0.0000000000000000        6.0355724982945759E-002
   5.5952339922248528        0.0000000000000000       0.17069124732802773     
   5.9878743685945546        0.0000000000000000       0.28192083072736374     
   6.3742690835716234        0.0000000000000000       0.27656400634083894     
   6.7519752245709128        0.0000000000000000       0.16597957677927069     
   7.1186048107777520        0.0000000000000000        6.3510652920383839E-002
   7.4718398906262653        0.0000000000000000        1.6318764804216439E-002
   7.8094471964735916        0.0000000000000000        2.9924147449975971E-003
   8.1292922637762963        0.0000000000000000        4.1926013146301535E-004
   8.4293529254215596        0.0000000000000000        4.8314399896012522E-005
   8.7077320957369295        0.0000000000000000        4.9465357227560105E-006
   8.9626697630077672        0.0000000000000000        4.8668282399153051E-007
   9.1925541138905338        0.0000000000000000        4.9735928732920887E-008
   9.3959317173966976        0.0000000000000000        5.6898137913249907E-009
   9.5715166984510383        0.0000000000000000        7.8153846880903960E-010
   9.7181988247180175        0.0000000000000000        1.3732030449057471E-010
   9.8350503824399418        0.0000000000000000        3.2607356247654344E-011
   9.9213314035875175        0.0000000000000000        1.0946737936841930E-011
   9.9764896462217436        0.0000000000000000        5.3761272812554028E-012
   10.000000000000000        0.0000000000000000        3.9579744051206362E-012
   0.0000000000000000        1.1755176889127750E-002   2.3745475655204214E-029
   2.3510353778255499E-002   1.1755176889127750E-002   3.8868314627206592E-029
   7.8668596412483360E-002   1.1755176889127750E-002   1.2259984961906952E-028
  0.16494961756005733        1.1755176889127750E-002   7.2418756136832201E-028
  0.28180117528198151        1.1755176889127750E-002   7.7081229190360750E-027
  0.42848330154896197        1.1755176889127750E-002   1.4048850759497517E-025
  0.60406828260330336        1.1755176889127750E-002   4.1197063252697717E-024
  0.80744588610946522        1.1755176889127750E-002   1.8083873729477869E-022
   1.0373302369922326        1.1755176889127750E-002   1.0966406330535795E-020
   1.2922679042630703        1.1755176889127750E-002   8.4265921267103235E-019
   1.5706470745784396        1.1755176889127750E-002   7.4944701360663782E-017
   1.8707077362237035        1.1755176889127750E-002   7.0335944115131227E-015
   2.1905528035264084        1.1755176889127750E-002   6.3521882146776574E-013
   2.5281601093737338        1.1755176889127750E-002   5.0466891032687292E-011
   2.8813951892222476        1.1755176889127750E-002   3.2392011072373461E-009
   3.2480247754290872        1.1755176889127750E-002   1.5526602420390067E-007
   3.6257309164283771        1.1755176889127750E-002   5.1810578570945832E-006
