  -1.0000000000000000       -7.6190032595721719E-020
 -0.96524592650383878       -2.8953196753180393E-003
 -0.88508204422297776       -3.6138195577151274E-003
 -0.76351968995181019       -2.2506969563765291E-003
 -0.60625320546984285       -3.0706973464386250E-003
 -0.42063805471366794       -2.4012174220768246E-003
 -0.21535395536379434       -3.1869228723414118E-003
   2.0406688174815264E-015  -2.6215773576793036E-003
  0.21535395536379434       -3.1869228723414118E-003
  0.42063805471366794       -2.4012174220768246E-003
  0.60625320546984285       -3.0706973464386250E-003
  0.76351968995181019       -2.2506969563765291E-003
  0.88508204422297776       -3.6138195577151274E-003
  0.96524592650383878       -2.8953196753180393E-003
   1.0000000000000000       -7.6190032595721719E-020
