  -1.0000000000000000        0.0000000000000000     
 -0.96524592650383878       -9.7260853195925759E-004
 -0.88508204422297776       -3.0804388080262605E-003
 -0.76351968995181019       -2.4972075484025751E-003
 -0.60625320546984285       -2.7838716155226713E-003
 -0.42063805471366794       -2.6008319429014467E-003
 -0.21535395536379434       -2.7415582498874482E-003
   2.0406688174815264E-015  -2.6175589699320564E-003
  0.21535395536379434       -2.7415582498874452E-003
  0.42063805471366794       -2.6008319429014514E-003
  0.60625320546984285       -2.7838716155226752E-003
  0.76351968995181019       -2.4972075484025751E-003
  0.88508204422297776       -3.0804388080262553E-003
  0.96524592650383878       -9.7260853195925488E-004
   1.0000000000000000        0.0000000000000000     
